1.28817 1.19972 1.13971 1.09251 1.05688 1.03017 1.01123 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00001 1.00002 1.00004 1.00017 1.0002 1.00004 1.00004 1.00007 1.00001 1.00004 1.00004 1.00005 1.0002 1.00007 1.00015 1.00074 1.00114 1.00055 1.00041 1.0007 1.00066 1.00024 1.00028 1.00092 1.00065 1.00014 1.00001 1 1 1.00001 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01123 1.03017 1.05688 1.09252 1.13971 1.20513 
1.28817 1.19972 1.13971 1.09251 1.05688 1.03017 1.01123 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00001 1.00002 1.00002 1.00011 1.00023 1.00049 1.00175 1.00198 1.0012 1.00063 1.00035 1.00033 1.001 1.00147 1.00162 1.002 1.00203 1.00071 1.00001 1.00016 1.00089 1.00167 1.00102 1.00097 1.00173 1.00079 1.00088 1.00043 1.00003 1 1.00002 1 1.00015 1.00004 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01123 1.03017 1.05688 1.09252 1.13971 1.20513 
1.28817 1.19972 1.13971 1.09251 1.05688 1.03017 1.01123 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00001 1.00006 1.00013 1.00026 1.00008 1.0001 1.00027 1.00052 1.00003 1.00039 1.01166 1.04421 1.07506 1.08496 1.07356 1.04482 1.01281 1.00139 1.0123 1.03169 1.04804 1.05965 1.05196 1.05064 1.06232 1.05968 1.04153 1.03849 1.05227 1.04213 1.02309 1.00806 1.00236 1.00041 1.00013 1.00011 1.00001 1.00001 1.00002 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01123 1.03017 1.05688 1.09252 1.13971 1.20513 
1.28817 1.19972 1.13971 1.09251 1.05688 1.03017 1.01123 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00001 1.00007 1.00014 1.00069 1.00005 1.00078 1.01657 1.05211 1.09463 1.13728 1.17929 1.22784 1.26068 1.27229 1.2679 1.26751 1.27926 1.28448 1.26513 1.23825 1.19831 1.14963 1.06871 1.05763 1.13151 1.23201 1.28723 1.28676 1.23115 1.1146 1.0169 1.00292 1.0267 1.02702 1.01971 1.01272 1.01724 1.00553 1.00028 1.00002 1.00024 1.00003 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01123 1.03017 1.05688 1.09252 1.13971 1.20513 
1.28817 1.19972 1.13971 1.09251 1.05688 1.03017 1.01123 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00001 1.00005 1.00014 1.00077 1.00025 1.00111 1.03428 1.12052 1.19471 1.25965 1.31624 1.36681 1.41785 1.45157 1.47439 1.49497 1.5095 1.51045 1.4985 1.48976 1.5092 1.54434 1.60249 1.67576 1.72632 1.77497 1.82493 1.83126 1.81995 1.80939 1.80057 1.7798 1.7142 1.62268 1.52839 1.3913 1.25179 1.11839 1.02438 1.00345 1.01225 1.00564 1.00233 1.00012 1.00001 1.00004 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01123 1.03017 1.05688 1.09252 1.13971 1.20513 
1.28817 1.19972 1.13971 1.09251 1.05688 1.03017 1.01123 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00001 1.00009 1.00061 1.00028 1.00156 1.04138 1.15432 1.26233 1.34274 1.41351 1.47971 1.54221 1.58548 1.62992 1.68052 1.72109 1.74127 1.75503 1.79402 1.82817 1.86486 1.90727 1.9214 1.93187 1.92549 1.93353 1.92916 1.94102 1.9616 1.95844 1.95889 1.9445 1.9334 1.92037 1.91778 1.91718 1.89663 1.80942 1.6951 1.54292 1.28824 1.11134 1.0221 1.00093 1.00513 1.00024 1.00022 1.00005 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01123 1.03017 1.05688 1.09252 1.13971 1.20513 
1.28817 1.19972 1.13971 1.09251 1.05688 1.03017 1.01123 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00001 1 1.00017 1.00012 1.00131 1.03972 1.16219 1.28308 1.38435 1.46967 1.55096 1.62928 1.69417 1.7472 1.80015 1.83116 1.8642 1.89574 1.89846 1.93696 1.94737 1.92904 1.9173 1.92817 1.93125 1.98388 2.04179 2.14901 2.29576 2.31132 2.32707 2.39402 2.3494 2.3429 2.34785 2.33498 2.21172 2.06432 1.96542 1.94105 1.92482 1.86753 1.81715 1.65051 1.41504 1.15983 1.02184 1.01139 1.00517 1.00017 1 1.00001 1.00001 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01123 1.03017 1.05688 1.09252 1.13971 1.20513 
1.28817 1.19972 1.13971 1.09251 1.05688 1.03017 1.01123 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00003 1.00009 1.0002 1.00093 1.02971 1.14426 1.27119 1.38531 1.48845 1.58604 1.67506 1.749 1.81557 1.87603 1.88692 1.9016 1.91712 1.93898 1.95834 1.94874 1.93646 1.91032 1.93353 1.99114 2.03792 2.09767 2.13271 2.14212 2.19789 2.24226 2.27377 2.23865 2.22044 2.26731 2.31845 2.35375 2.36964 2.32254 2.29711 2.39177 2.32755 2.19837 2.09762 1.95364 1.88974 1.8554 1.67526 1.37719 1.09824 1.0033 1.00895 1.00029 1.00011 1.00007 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01123 1.03017 1.05688 1.09252 1.13971 1.20513 
1.28817 1.19972 1.13971 1.09251 1.05688 1.03017 1.01123 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00002 1.00033 1 1.00779 1.09361 1.22495 1.35299 1.47163 1.58645 1.67278 1.7452 1.8173 1.87927 1.90524 1.92208 1.92133 1.91798 1.93259 1.94613 1.91307 1.91017 1.90851 1.94256 1.99197 2.00328 2.01055 2.03584 2.05388 2.05833 2.07033 2.09693 2.11232 2.12306 2.11255 2.14195 2.15034 2.16734 2.16264 2.19302 2.25901 2.25925 2.28521 2.38342 2.41621 2.3599 2.16998 1.94235 1.88463 1.82471 1.5923 1.21981 1.02703 1.01289 1.00237 1.00026 1.00002 1.00001 1.00001 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01123 1.03017 1.05688 1.09252 1.13971 1.20513 
1.28817 1.19972 1.13971 1.09251 1.05688 1.03017 1.01123 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00002 1 1 1.00023 1.00004 1.02112 1.15231 1.28612 1.40542 1.53843 1.64707 1.73997 1.81543 1.88476 1.91317 1.9317 1.93491 1.92228 1.92118 1.91399 1.89502 1.88648 1.88584 1.90967 1.90797 1.92756 1.93555 1.92027 1.94263 1.95362 1.95553 1.98191 1.98308 1.98488 1.99835 2.01102 2.04741 2.02303 2.02857 2.03461 2.05353 2.0993 2.08999 2.11986 2.20183 2.20685 2.28975 2.35462 2.35095 2.31568 2.16148 1.94725 1.89352 1.76369 1.38263 1.11017 1.00881 1.00911 1.0008 1.00014 1.00019 1.00003 1.00002 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01123 1.03017 1.05688 1.09252 1.13971 1.20513 
1.28817 1.19972 1.13971 1.09251 1.05688 1.03017 1.01123 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00026 1.00005 1.00024 1.00052 1.0356 1.17395 1.29415 1.44564 1.61156 1.73995 1.83157 1.89643 1.91062 1.91117 1.91699 1.90294 1.89663 1.88823 1.87282 1.86769 1.87697 1.89351 1.89144 1.87529 1.8639 1.87404 1.86737 1.86345 1.87329 1.89412 1.89465 1.90177 1.92114 1.9153 1.9209 1.93948 1.95693 1.95031 1.94617 1.95614 1.98246 1.98846 2.00281 2.04385 2.05098 2.08369 2.1464 2.20774 2.28017 2.34333 2.40588 2.28983 2.02683 1.87739 1.84455 1.54715 1.16451 1.0056 1.00977 1.00029 1.00201 1.00032 1.00025 1.00006 1.00001 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01123 1.03017 1.05688 1.09252 1.13971 1.20513 
1.28817 1.19972 1.13971 1.09251 1.05688 1.03017 1.01123 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00001 1.00002 1.00005 1.00004 1.00011 1.00041 1.00507 1.03376 1.20251 1.37037 1.55595 1.71745 1.79557 1.86881 1.9074 1.91437 1.90737 1.89608 1.90331 1.91655 1.90381 1.88768 1.88468 1.88858 1.88688 1.86921 1.84671 1.8325 1.82215 1.82184 1.81112 1.82059 1.8267 1.83431 1.84867 1.84837 1.86168 1.86468 1.86464 1.88072 1.88713 1.89038 1.88604 1.89999 1.91251 1.91978 1.94284 1.95141 1.97485 2.00507 2.03063 2.11991 2.12763 2.15355 2.23621 2.31943 2.31999 2.16974 1.8662 1.84117 1.67611 1.31668 1.1276 1.04875 1.00267 1.00105 1.00286 1.00065 1.00017 1 1.00001 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01123 1.03017 1.05688 1.09252 1.13971 1.20513 
1.28817 1.19972 1.13971 1.09251 1.05688 1.03017 1.01123 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00003 1.00011 1.00003 1.00009 1.00138 1.02122 1.02581 1.06085 1.26397 1.48789 1.6614 1.78607 1.86462 1.89589 1.88942 1.86298 1.88988 1.94076 1.94934 1.92455 1.89827 1.88972 1.88512 1.86594 1.84714 1.83101 1.81609 1.79286 1.78294 1.77782 1.77312 1.76495 1.76954 1.78234 1.78851 1.79985 1.80519 1.81036 1.81728 1.81758 1.82844 1.8333 1.83765 1.83661 1.84887 1.85578 1.86793 1.88144 1.89249 1.91727 1.93351 1.96737 1.99455 2.01889 2.05976 2.10108 2.18991 2.2353 2.30184 2.15504 1.95059 1.82129 1.72595 1.45897 1.31577 1.21723 1.06931 1.00435 1.00094 1.00198 1.00004 1.00018 1.00001 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01123 1.03017 1.05688 1.09252 1.13971 1.20513 
1.28817 1.19972 1.13971 1.09251 1.05688 1.03017 1.01123 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00006 1.00009 1.00001 1.00478 1.01252 1.02695 1.00571 1.08287 1.43022 1.68681 1.80463 1.8796 1.87376 1.85873 1.83754 1.88202 1.9472 1.95766 1.93766 1.90841 1.89584 1.88227 1.84856 1.83424 1.82515 1.80094 1.77554 1.76328 1.74354 1.73339 1.72935 1.72827 1.72343 1.72737 1.73638 1.74644 1.75446 1.7622 1.76529 1.77121 1.77294 1.78009 1.78514 1.78893 1.79033 1.80075 1.80691 1.81925 1.82993 1.84452 1.86176 1.88246 1.8958 1.92731 1.95221 1.97692 2.01267 2.06065 2.09411 2.15824 2.15715 2.14398 1.96633 1.81865 1.80154 1.56558 1.45122 1.36666 1.23309 1.0827 1.00603 1.00222 1.00184 1.00019 1.00001 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01123 1.03017 1.05688 1.09252 1.13971 1.20513 
1.28817 1.19972 1.13971 1.09251 1.05688 1.03017 1.01123 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00001 1.00006 1 1.00001 1.00501 1.01564 1.00701 1.036 1.1522 1.39726 1.72514 1.86436 1.91143 1.91492 1.90583 1.86797 1.87614 1.92287 1.94164 1.92951 1.90325 1.88884 1.87993 1.84762 1.82476 1.81434 1.78941 1.76885 1.75854 1.72879 1.71581 1.69835 1.68999 1.68438 1.68562 1.68454 1.68792 1.69577 1.7049 1.71227 1.71931 1.72261 1.72683 1.72832 1.73381 1.73928 1.74206 1.74528 1.75371 1.7616 1.77339 1.78396 1.79775 1.81476 1.82977 1.84581 1.87395 1.89019 1.91454 1.93147 1.97089 1.9814 2.0293 2.03693 2.08852 2.06726 1.88537 1.85411 1.90699 1.76357 1.61428 1.47092 1.33137 1.20177 1.03732 1.00066 1.00283 1.00016 1.00007 1.00001 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01123 1.03017 1.05688 1.09252 1.13971 1.20513 
1.28817 1.19972 1.13971 1.09251 1.05688 1.03017 1.01123 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00009 1.00012 1.00089 1.01044 1.00534 1.02745 1.19582 1.47178 1.72029 1.92252 1.96899 1.99331 1.97449 1.88583 1.88454 1.93502 1.95043 1.92069 1.89048 1.87436 1.86736 1.84013 1.81849 1.81139 1.78618 1.76405 1.75151 1.72528 1.71107 1.6887 1.67243 1.65888 1.64882 1.6451 1.64477 1.64753 1.64945 1.65626 1.66401 1.6705 1.67583 1.67918 1.6821 1.68401 1.68731 1.69246 1.69498 1.69989 1.70766 1.71661 1.72764 1.73893 1.7529 1.76934 1.78258 1.80372 1.82215 1.84049 1.85391 1.87451 1.89299 1.90365 1.92903 1.92537 1.95071 1.96534 1.94915 1.90818 1.88878 2.00651 1.95428 1.80833 1.63176 1.43062 1.28208 1.11838 1.0066 1.00158 1.00075 1.00008 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01123 1.03017 1.05688 1.09252 1.13971 1.20513 
1.28817 1.19972 1.13971 1.09251 1.05688 1.03017 1.01123 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00001 1 1.00015 1.00798 1.01534 1.03227 1.20389 1.46998 1.71339 1.90997 2.00367 2.04721 2.02492 1.95646 1.93093 1.93941 1.93458 1.92168 1.89846 1.87605 1.84974 1.82808 1.81278 1.80482 1.78195 1.76671 1.74985 1.72515 1.70968 1.68903 1.67051 1.65211 1.63394 1.62196 1.61119 1.60669 1.60584 1.60848 1.612 1.61653 1.62256 1.62809 1.63214 1.63507 1.63692 1.63938 1.64199 1.64469 1.64946 1.65492 1.66177 1.67126 1.68202 1.69413 1.70785 1.72422 1.74144 1.75931 1.77571 1.79066 1.80446 1.82239 1.8304 1.83712 1.84914 1.83297 1.85152 1.86661 1.85338 1.90175 1.9306 1.94687 2.01383 2.02181 1.96455 1.83124 1.59752 1.37057 1.18494 1.04603 1.00101 1.00106 1.00005 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01123 1.03017 1.05688 1.09252 1.13971 1.20513 
